Text,Label
"Here's yet another link:
http://www.ee.cityu.edu.hk/~gchen/6452/Lec-2.pdf
Fuzzy logic does not refute classic logic, it's therefore irrelevant.
Your claim is not fuzzy.
Knowable
NOT knowable.
1
0
Yet you persist in misrepresenting what I post. Stick to the topic, stop railing on about false claims and other topics.
=======================
So your scientific claims are bunk, red herrrings, THAT I HAVE ALREADY RESPONDED TO. If you wish to hang onto one of them DO SO. Continue to debate how chaos theory applies to your claim. We can debate further, but you ignore my response, then come back 5 posts later and misrepresent what I post. STOP.
Where is your follow-on about fuzzy logic? YOU DID NOT CONTINUE TO DEBATE THE POINT. You dropped it, only to pop up later and claim, dishonestly, that I ignored it.
-Mach",1
"Yes when not hailing jesus, he likes to leave droppings here and there about the boards ...",1
"I can hear all the scores of laughter now. emoticonXRolleyes emoticonXRolleyes emoticonXRolleyes 
But alas, this is pointless, as are you. I'm bored and done. 
ciao",1
"And yet again, not one word regarding ""force"" and substantiating that claim despite the fact that your claims are repeatedly shot down...
And going a step further, NOBODY has what you claim is liberty.
I repeat, cause I know you'll avoid it, NOBODY has what you claim is ""liberty"".
(well, except for any guy who would be absolute monarch of his own country... But then I'm sure the U.S. would see fit to overthrow and execute that guy anyways...) emoticonXRolleyes 
There is not a single person in the U.S. who has that.
Everybody in the U.S. has some issue on which the government does not represent his wishes.",1
"Yet another case of inability to answer. tsk, tsk, tsk
Yet another ""proofs"". LOL",1
"Okay, so you believe that God did create the world in 6 days, created certain life and celestrial bodies on certain of those days, and man from dust, and woman from a rib; you just think that a few little details in the story got lost in translation?!?!?!",1
"Based on what besides your own immediate knee-jerk denials?
You're always in the tank for the Bible bashers.",1
"Thanks for your judgement and condemnation of those who believe differently than you.
Do you actually have an argument or are you just wanting to sling mud?",1
"Yes, the Bible tells us that God Himself will prevent Pharaoh from letting the Israelites go, then turn right around and punish Pharaoh by killing his firstborn son! 
But its worse, because God does not kill just Pharaohs firstborn son, but ALL of the Egyptians firstborns!
Oh, but perhaps the Bible just messed up somehow: maybe it doesnt repeat that God hardened Pharaohs heart. Nope. The Bible says it MULTIPLE times.",1
"You've got no problem with Jim Crow laws? Nice.
It IS seperate. Black people are not white people.",1
"Abstinence until heterosexual marriage isn't encouraging heterosexual marriage?
I've never heard of an abstinence-until-domestic-partnership program. Perhaps you could point us to an inclusive abstinence-only program somewhere.
Perhaps not....",1
The riddles continue? emoticonXConfused Wouldn't it have taken less time and have been less ambiguous if you or Dr Spock just posted the # of the post?emoticonXRolleyes emoticonXRolleyes,1
"He did finally figure out how to use the quote function, so there is SOME progress!!",1
"Yeah, you are always running away from me like a scared child.",1
"So wait, Phunting's good deeds will get he or she a higher position in heaven...but (Phunt, what sex are you?) he or she is going to hell anyway...gotta love Christian logic.",1
"You seem to be a bit slow. Of course evolution is a theory, besides being a fact. Gravity is a theory too, you know. How about the heliocentric theory, or do you claim that the earth is at the center of the universe? Atomic theory, nuclear theory, lots of theories.",1
"That does not surprise me. A whole world filled with people who look, speak, think, and do things different than you must be absolutely terrifying.",1
"I don't know, maybe voluntary castration wouldn't be such a bad idea for these guys. Keeps them from continuing in the gene pool. 
""YOU!
OUT OF THE GENE POOL""",1
Anyone wanna make any bets on who the newbie is here???,1
"Funny, I don't see waves of Christians pounding their beliefs down anyone's throats. They are using the ballot, which is their right. Unless you're against fair elections, too. emoticonXRolleyes",1
"Ahh...I perceive that Cauchy3 or one of his descendents has made it to this site.
Friends, we are in for some surreal poetry!",1
"I'm with Smiley: you're describing yourself perfectly, save for referring to conservatives instead of liberals.",1
You never cease to amaze me at your ability to justify any perversion that suits you Jake.,1
"If you'd have taken the time to watch the movie ""Expelled"" you wouldn't find it nearly so absurd. emoticonXAngel",1
"And were you and your Repub cronies making such complaints then?
Oh wait. That was with Bush.
I can guess the reality of THAT situation... emoticonXIc",1
Hey don't insult Olberman... he looks good on the tube emoticonXGood lol....,1
"<Flush>
Your own source said there's a cliff a mile and a half away, and I'm the liar? Go find it and jump off it, you flaming, incompetent, scatter-brained, dishonest cretin.",1
"This entire thread should go under the heading of ""why should we give a s--t?"". 
I'm fine with questioning someones credibility or pointing out a bad argument someone mad but you don't see me wishing they were locked up. Just look at my Paul Krugman thread. I get upset with the ideas...I have no problem with him as a person and don't really know or care if he is crazy, nice, bad, etc. Nor do I want him locked up for his thoughts.
No wonder Daewoo won't post here much anymore...he was right!",1
